,precio,distrito,tamaño,ParcelID,CoorX,CoorY
248,,3,0,14076,2528,2368
249,,3,1,14078,2224,3120
250,,3,0,14080,2456,2464
251,,2,1,14082,2264,3464
252,,3,1,14086,2224,3096
253,,5,0,14087,3992,1560
254,,14,1,14089,3616,4664
255,,3,0,14091,2312,2728
256,,5,0,14093,4040,1550
257,,3,0,14096,2280,2816
258,,15,0,14097,3024,4392
259,,3,0,14102,2488,2416
260,,15,1,14104,3128,4452
261,,4,1,14107,3000,1944
262,,2,0,14109,2688,4136
263,,3,0,14110,2688,2192
264,,4,0,14114,2880,2032
265,,5,0,14117,3208,1830
266,,14,1,14119,3856,4736
267,,3,0,14123,2440,2480
268,,2,1,14125,2576,4024
269,,3,1,14126,2576,2296
270,,5,0,14127,3976,1560
271,,5,0,14128,4024,1550
272,,2,0,14130,2472,3896
273,,3,0,14131,2472,2432
274,,14,1,14136,3472,4616
275,,14,1,14138,3760,4712
276,,15,0,14139,2992,4376
277,,2,0,14140,2460,3880
278,,15,2,14141,2816,4232
279,,4,0,14142,2892,2020
280,,15,0,14144,3036,4404
281,,4,0,14145,2914,2004
282,,5,1,14149,3880,1576
283,,2,0,14153,2448,3864
284,,5,0,14154,3168,1848
285,,4,1,14156,3120,1868
286,,2,1,14157,2264,3488
287,,4,1,14164,3024,1924
288,,4,1,14165,2812,2072
289,,3,0,14167,2232,2992
290,,14,2,14168,3344,4544
291,,5,0,14169,3224,1818
292,,14,0,14170,4184,4808
293,,2,1,14173,2504,3944
294,,3,1,14174,2504,2376
295,,2,0,14175,2328,3656
296,,3,0,14179,2248,2904
297,,5,2,14183,3488,1668
298,,2,0,14186,2592,4048
299,,3,0,14187,2592,2280
300,,3,0,14189,2456,2448
301,,4,1,14191,2952,1968
302,,2,1,14194,2696,4152
303,,3,1,14195,2696,2168
304,,2,2,14197,2232,3384
305,,5,0,14198,4008,1550
306,,4,0,14199,2926,1992
307,,2,0,14203,2216,3168
308,,2,1,14204,2216,3256
309,,14,1,14211,3592,4664
310,,4,1,14213,2832,2052
311,,14,0,14214,4168,4808
312,,14,1,14215,3832,4736
313,,3,0,14217,2488,2400
314,,2,1,14222,2216,3280
315,,14,2,14223,3184,4472
316,,5,0,14224,3192,1830
317,,3,0,14228,2216,3080
318,,2,0,14231,2328,3668
319,,14,1,14233,3660,4688
320,,3,0,14236,2440,2464
321,,2,1,14237,2264,3512
322,,15,0,14238,2980,4376
323,,15,0,14239,3024,4404
324,,2,2,14241,2616,4064
325,,3,2,14242,2616,2208
326,,4,1,14244,3144,1848
327,,5,0,14245,3992,1550
328,,4,0,14246,2880,2020
329,,3,1,14248,2224,2968
330,,5,1,14249,3856,1576
331,,2,0,14253,2672,4136
332,,3,0,14254,2672,2192
333,,14,1,14256,3736,4712
334,,2,1,14263,2216,3304
335,,2,0,14265,2472,3912
336,,3,0,14267,2296,2728
337,,2,0,14268,2460,3896
338,,4,1,14269,2852,2032
339,,2,0,14275,2448,3880
340,,15,1,14278,3104,4452
341,,5,0,14280,3208,1818
342,,5,0,14284,3936,1560
343,,2,0,14286,2488,3936
344,,14,1,14289,3448,4616
345,,4,1,14297,2976,1944
346,,3,1,14298,2296,2708
347,,4,0,14299,2914,1992
348,,5,2,14302,3288,1744
349,,14,0,14303,4136,4808
350,,3,2,14306,2264,2744
351,,3,0,14310,2456,2432
352,,14,1,14316,3808,4736
353,,2,1,14321,2368,3764
354,,3,1,14322,2368,2556
355,,3,2,14329,2200,3008
356,,2,1,14330,2264,3536
357,,4,1,14333,3096,1868
358,,14,1,14336,3640,4688
359,,14,1,14338,3568,4664
360,,3,1,14340,2248,2832
361,,15,0,14342,2968,4376
362,,3,1,14344,2200,3144
363,,14,0,14346,3792,4736
364,,2,1,14348,2216,3352
365,,5,0,14350,3176,1830
366,,2,0,14353,2576,4048
367,,3,0,14354,2576,2280
368,,2,3,14357,2320,3716
369,,3,3,14358,2320,2588
370,,14,0,14359,4120,4808
371,,15,0,14360,2992,4392
372,,3,1,14362,2200,3120
373,,3,0,14364,2488,2384
374,,14,1,14366,3716,4712
375,,5,1,14369,3832,1576
376,,2,2,14372,2192,3184
377,,3,0,14374,2216,2992
378,,4,1,14376,3000,1924
379,,2,1,14377,2240,3464
380,,3,0,14382,2440,2448
381,,3,1,14386,2200,3096
382,,3,0,14389,2232,2904
383,,3,0,14396,2392,2520
384,,15,2,14397,2888,4304
385,,2,1,14399,2552,4024
386,,3,1,14400,2552,2296
387,,2,1,14404,2504,3968
388,,3,1,14405,2504,2352
389,,2,0,14409,2376,3784
390,,3,0,14410,2376,2544
391,,2,0,14414,2200,3168
392,,2,0,14417,2472,3928
393,,2,0,14418,2460,3912
394,,4,1,14420,2928,1968
395,,4,1,14421,2812,2052
396,,2,0,14422,2448,3896
397,,14,0,14425,4104,4808
398,,5,0,14426,3192,1818
399,,5,2,14431,3644,1600
400,,14,0,14433,4200,4824
401,,5,0,14434,3904,1560
402,,2,0,14438,2656,4136
403,,3,0,14439,2656,2192
404,,2,0,14443,2488,3952
405,,2,0,14447,2312,3668
406,,2,1,14450,2672,4152
407,,3,1,14451,2672,2168
408,,5,2,14453,3448,1668
409,,3,0,14456,2200,3080
410,,4,1,14457,3120,1848
411,,14,2,14458,3304,4544
412,,2,1,14459,2264,3560
413,,14,1,14462,3424,4616
414,,4,0,14466,2880,2004
415,,14,0,14467,4088,4808
416,,4,1,14468,2832,2032
417,,15,0,14469,2980,4392
418,,14,0,14471,4184,4824
419,,3,0,14473,2280,2728
420,,5,1,14478,3808,1576
421,,3,0,14480,2248,2816
422,,2,2,14482,2272,3584
423,,15,1,14484,3080,4452
424,,14,1,14487,3616,4688
425,,5,0,14494,3888,1560
426,,15,0,14496,2952,4376
427,,2,0,14501,2392,3824
428,,3,0,14502,2392,2504
429,,3,0,14507,2488,2368
430,,2,1,14511,2192,3256
431,,4,0,14514,2892,1992
432,,14,0,14516,4168,4824
433,,4,1,14519,2756,2088
434,,4,1,14521,2952,1944
435,,14,0,14522,4072,4808
436,,15,0,14525,2992,4404
437,,3,0,14530,2560,2280
438,,2,1,14531,2192,3280
439,,14,1,14533,3472,4640
440,,5,0,14538,3176,1818
441,,2,0,14539,2460,3928
442,,2,0,14540,2448,3912
443,,2,0,14542,2472,3944
444,,3,0,14543,2472,2384
445,,2,1,14544,2240,3512
446,,4,1,14550,3072,1868
447,,15,1,14553,2752,4232
448,,3,1,14556,2200,2968
449,,14,0,14558,4152,4824
450,,5,0,14560,3872,1560
451,,2,0,14561,2296,3656
452,,3,0,14564,2200,2992
453,,2,1,14565,2192,3304
454,,14,0,14566,4056,4808
455,,15,0,14568,2968,4392
456,,2,0,14570,2488,3968
457,,4,1,14572,2976,1924
458,,3,0,14574,2216,2904
459,,4,1,14575,2852,2008
460,,5,1,14577,3784,1576
461,,2,0,14580,2360,3784
462,,3,0,14581,2360,2544
463,,2,0,14585,2640,4136
464,,3,0,14586,2640,2192
465,,3,1,14590,2272,2708
466,,15,0,14593,2940,4376
467,,5,2,14595,3248,1744
468,,5,0,14596,3904,1550
469,,2,1,14601,2504,3992
470,,3,1,14602,2504,2328
471,,14,0,14604,4136,4824
472,,14,1,14606,3400,4616
473,,2,1,14608,2192,3328
474,,3,0,14612,2392,2488
475,,4,0,14615,2880,1992
476,,14,1,14617,3592,4688
477,,5,2,14619,3608,1600
478,,2,1,14622,2344,3764
479,,3,1,14623,2344,2556
480,,4,1,14625,2904,1968
481,,14,0,14626,4040,4808
482,,2,0,14628,2296,3668
483,,5,0,14629,3856,1560
484,,15,0,14630,2980,4404
485,,14,3,14638,3496,4656
486,,4,1,14643,3096,1848
487,,2,1,14644,2240,3536
488,,2,1,14647,2528,4024
489,,3,1,14648,2528,2296
490,,2,3,14651,2672,4184
491,,3,3,14652,2672,2120
492,,3,0,14654,2184,3080
493,,3,0,14657,2488,2352
494,,3,1,14659,2224,2832
495,,3,3,14663,2176,2920
496,,14,1,14665,3660,4712
497,,14,0,14667,4120,4824
498,,4,1,14668,2812,2032
499,,3,1,14671,2176,3144
500,,2,1,14673,2192,3352
501,,3,0,14680,2264,2728
502,,3,1,14682,2176,3120
503,,2,1,14683,2216,3464
504,,5,0,14686,3888,1550
505,,2,2,14688,2576,4064
506,,3,0,14691,2232,2816
507,,2,0,14692,2448,3928
508,,14,0,14694,4216,4840
509,,2,0,14695,2460,3944
510,,3,1,14699,2176,3096
511,,15,1,14701,3056,4452
512,,14,0,14702,4024,4808
513,,2,0,14704,2472,3960
514,,3,0,14705,2472,2368
515,,2,1,14709,2648,4152
516,,3,1,14710,2648,2168
517,,14,1,14712,3448,4640
518,,2,2,14716,2192,3384
519,,5,2,14721,3408,1668
520,,5,1,14727,3760,1576
521,,14,0,14730,4104,4824
522,,2,0,14732,2544,4048
523,,3,0,14733,2544,2280
524,,15,0,14737,2928,4376
525,,4,1,14740,2736,2088
526,,15,0,14742,2952,4392
527,,15,2,14743,2852,4304
528,,2,0,14747,2488,3984
529,,14,0,14748,4200,4840
530,,4,1,14753,2928,1944
531,,14,0,14755,3716,4736
532,,15,2,14756,3128,4476
533,,14,2,14758,3264,4544
534,,15,0,14760,2968,4404
535,,2,0,14763,2392,3856
536,,3,0,14764,2392,2472
537,,5,0,14765,3872,1550
538,,14,0,14766,4008,4808
539,,2,1,14767,2240,3560
540,,4,1,14769,3048,1868
541,,15,1,14770,2732,4232
542,,2,1,14771,2216,3488
543,,2,0,14777,2280,3656
544,,14,0,14779,4088,4824
545,,14,1,14781,3568,4688
546,,2,0,14783,2624,4136
547,,3,0,14784,2624,2192
548,,14,1,14787,3640,4712
549,,14,0,14788,4184,4840
550,,14,1,14791,3376,4616
551,,4,1,14792,2832,2008
552,,3,0,14794,2184,2992
553,,5,0,14797,3824,1560
554,,5,1,14800,3184,1792
555,,2,0,14803,2344,3784
556,,3,0,14804,2344,2544
557,,3,0,14806,2200,2904
558,,4,1,14813,2952,1924
559,,3,0,14817,2488,2336
560,,14,0,14822,3992,4808
561,,4,1,14825,2756,2064
562,,3,3,14829,2248,2660
563,,3,2,14831,2224,2744
564,,14,0,14832,4168,4840
565,,5,0,14833,3856,1550
566,,14,0,14837,4072,4824
567,,3,3,14841,2176,2864
568,,15,0,14842,2940,4392
569,,5,1,14843,3736,1576
570,,2,0,14844,2280,3668
571,,3,0,14845,2472,2352
572,,2,1,14849,2504,4016
573,,3,1,14850,2504,2304
574,,4,1,14851,3072,1848
575,,4,1,14852,2852,1988
576,,2,1,14853,2216,3512
577,,15,1,14854,2752,4256
578,,14,1,14856,3424,4640
579,,4,1,14859,2880,1968
580,,5,2,14862,3568,1600
581,,5,0,14863,3808,1560
582,,14,0,14867,4152,4840
583,,3,0,14871,2248,2728
584,,3,1,14873,2176,2968
585,,3,0,14877,2392,2456
586,,3,0,14879,2456,2368
587,,14,0,14881,4056,4824
588,,2,0,14883,2488,4000
589,,3,0,14888,2216,2816
590,,15,0,14890,2952,4404
591,,15,1,14895,3032,4452
592,,2,0,14899,2528,4048
593,,3,0,14900,2528,2280
594,,3,1,14903,2248,2708
595,,14,1,14906,3616,4712
596,,5,2,14909,3208,1744
597,,14,0,14910,4136,4840
598,,3,1,14912,2160,3072
599,,2,1,14915,2320,3764
600,,3,1,14916,2320,2556
601,,14,0,14923,4040,4824
602,,5,1,14924,3716,1576
603,,5,0,14925,3792,1560
604,,15,0,14927,2928,4392
605,,2,0,14930,2608,4136
606,,3,0,14931,2608,2192
607,,5,0,14933,4192,1478
608,,14,1,14936,3352,4616
609,,14,1,14938,3472,4664
610,,2,1,14942,2624,4152
611,,3,1,14943,2624,2168
612,,2,1,14946,2216,3536
613,,3,0,14948,2488,2320
614,,4,1,14953,2904,1944
615,,4,1,14955,3024,1868
616,,2,2,14957,2344,3800
617,,3,2,14958,2344,2472
618,,15,1,14961,2712,4232
619,,4,1,14962,2712,2088
620,,3,1,14964,2200,2832
621,,14,0,14965,4120,4840
622,,5,0,14966,3824,1550
623,,2,0,14967,2264,3656
624,,4,1,14969,2812,2008
625,,15,0,14970,2900,4376
626,,3,1,14972,2152,3144
627,,5,2,14974,3368,1668
628,,2,1,14978,2192,3464
629,,2,0,14981,2328,3784
630,,3,0,14982,2328,2544
631,,2,2,14984,2232,3584
632,,3,0,14986,2472,2336
633,,3,1,14988,2152,3120
634,,5,0,14989,4176,1478
635,,14,0,14991,4024,4824
636,,3,0,14993,2160,3056
637,,14,0,14996,4216,4856
638,,14,0,14998,3668,4736
639,,3,0,15000,2184,2904
640,,15,0,15001,2940,4404
641,,3,1,15003,2152,3096
642,,2,0,15006,2392,3888
643,,3,0,15007,2392,2440
644,,5,0,15011,3168,1792
645,,3,0,15015,2160,3040
646,,5,0,15017,4208,1472
647,,5,0,15018,3776,1560
648,,4,1,15022,2736,2064
649,,14,1,15024,3400,4640
650,,4,1,15026,2928,1924
651,,14,0,15028,4104,4840
652,,3,0,15032,2456,2352
653,,14,0,15035,3716,4752
654,,2,0,15038,2488,4016
655,,3,1,15040,2160,2992
656,,2,0,15041,2264,3668
657,,3,0,15045,2160,3024
658,,5,0,15047,3808,1550
659,,4,1,15048,2832,1988
660,,14,2,15049,3224,4544
661,,14,1,15051,3592,4712
662,,14,0,15056,4008,4824
663,,4,1,15057,3048,1848
664,,15,1,15058,2732,4256
665,,2,1,15059,2216,3560
666,,2,0,15062,2376,3872
667,,3,0,15063,2376,2456
668,,2,1,15064,2192,3488
669,,15,2,15065,2816,4304
670,,15,2,15066,3088,4476
671,,14,0,15067,4088,4840
672,,2,0,15070,2512,4048
673,,3,0,15071,2512,2280
674,,3,0,15074,2232,2728
675,,2,3,15084,2120,3176
676,,15,0,15087,2888,4376
677,,5,0,15089,3760,1560
678,,5,2,15093,3528,1600
679,,14,1,15095,3448,4664
680,,15,1,15097,3008,4452
681,,2,3,15100,2120,3216
682,,3,0,15104,2488,2304
683,,14,0,15106,3992,4824
684,,2,0,15109,2592,4136
685,,3,0,15110,2592,2192
686,,14,1,15112,3328,4616
687,,5,0,15113,3792,1550
688,,4,1,15115,2852,1968
689,,14,1,15118,4192,4856
690,,2,2,15120,2536,4064
691,,3,2,15121,2536,2208
692,,14,0,15122,4072,4840
693,,4,0,15125,2764,2040
694,,5,0,15126,4154,1474
695,,14,0,15127,3912,4808
696,,3,0,15129,2472,2320
697,,2,3,15133,2120,3256
698,,5,0,15138,4144,1474
699,,2,1,15141,2192,3512
700,,5,1,15146,3184,1768
701,,2,0,15150,2248,3656
702,,3,0,15151,2456,2336
703,,14,0,15154,3976,4824
704,,4,1,15156,3000,1868
705,,5,0,15157,3744,1560
706,,2,0,15162,2312,3784
707,,3,0,15163,2312,2544
708,,14,0,15164,4056,4840
709,,14,1,15166,3376,4640
710,,3,0,15168,2144,3072
711,,4,1,15171,2880,1944
712,,14,1,15174,3568,4712
713,,2,0,15176,2488,4032
714,,14,1,15178,4168,4856
715,,2,3,15181,2120,3296
716,,15,0,15182,2900,4392
717,,3,0,15184,2144,3056
718,,3,0,15186,2168,2904
719,,2,1,15191,2600,4152
720,,3,1,15192,2600,2168
721,,3,1,15193,2224,2708
722,,15,1,15196,2688,4232
723,,4,1,15197,2688,2088
724,,2,1,15200,2296,3764
725,,3,1,15201,2296,2556
726,,5,0,15209,4122,1474
727,,5,1,15212,3660,1576
728,,14,0,15214,3960,4824
729,,14,0,15215,4040,4840
730,,2,0,15216,2248,3668
731,,4,1,15218,2904,1924
732,,4,1,15219,2812,1988
733,,15,0,15225,2872,4376
734,,2,3,15232,2248,3716
735,,3,3,15233,2248,2588
736,,5,0,15235,3728,1560
737,,2,0,15238,2496,4048
738,,3,0,15239,2496,2280
739,,2,0,15242,2360,3872
740,,3,0,15243,2360,2456
741,,5,0,15245,3168,1776
742,,3,0,15249,2144,3016
743,,4,1,15250,3024,1848
744,,5,0,15253,4112,1474
745,,4,1,15257,2712,2064
746,,2,1,15258,2192,3536
747,,14,1,15264,4144,4856
748,,14,0,15266,3880,4808
749,,2,0,15275,2392,3920
750,,2,3,15277,2120,3336
751,,3,1,15282,2176,2832
752,,2,1,15285,2368,3888
753,,3,1,15286,2368,2432
754,,3,0,15289,2216,2728
755,,3,1,15291,2136,3032
756,,15,0,15292,2764,4300
757,,14,0,15294,3668,4752
758,,3,0,15296,2144,3000
759,,2,0,15299,2576,4136
760,,3,0,15300,2576,2192
761,,14,1,15302,3304,4616
762,,2,0,15304,2472,4024
763,,3,0,15305,2472,2304
764,,14,0,15306,4024,4840
765,,3,1,15308,2128,3144
766,,14,0,15311,3944,4824
767,,3,0,15313,2184,2816
768,,5,1,15315,4184,1456
769,,14,0,15317,4216,4872
770,,3,1,15319,2128,3120
771,,5,0,15321,3718,1560
772,,15,0,15324,2888,4392
773,,4,1,15326,2832,1968
774,,15,1,15328,2984,4452
775,,3,1,15330,2128,3096
776,,14,0,15331,3716,4768
777,,3,0,15333,2456,2320
778,,5,0,15334,4154,1464
779,,5,0,15336,4208,1456
780,,3,2,15341,2184,2744
781,,5,0,15343,4090,1474
782,,4,0,15346,2764,2024
783,,14,1,15348,4120,4856
784,,14,3,15349,3496,4696
785,,14,0,15352,3864,4808
786,,5,1,15353,3640,1576
787,,3,2,15358,2136,2920
788,,14,1,15360,3352,4640
789,,5,2,15362,3488,1600
790,,5,0,15365,4144,1464
791,,14,0,15366,4008,4840
792,,14,2,15369,3184,4544
793,,15,0,15370,2860,4376
794,,3,0,15371,2440,2336
795,,14,1,15373,3472,4688
796,,14,0,15375,3928,4824
797,,5,0,15376,4080,1474
798,,2,1,15377,2192,3560
799,,2,3,15379,2120,3376
800,,15,0,15380,2900,4404
801,,2,0,15383,2232,3656
802,,4,2,15385,3088,1776
803,,2,0,15388,2296,3784
804,,3,0,15389,2296,2544
805,,15,2,15398,3048,4476
806,,2,3,15402,2600,4184
807,,3,3,15403,2600,2120
808,,14,0,15405,3848,4808
809,,3,0,15407,2152,2904
810,,14,0,15408,3992,4840
811,,14,1,15410,4096,4856
812,,5,0,15414,4122,1464
813,,14,1,15416,3400,4664
814,,14,0,15417,3592,4736
815,,2,0,15418,2460,4024
816,,14,0,15420,3912,4824
817,,15,0,15421,2764,4312
818,,2,0,15423,2232,3668
819,,5,0,15426,4058,1474
820,,2,0,15430,2472,4040
821,,3,0,15431,2472,2288
822,,2,2,15433,2304,3800
823,,3,2,15434,2304,2472
824,,2,0,15437,2344,3872
825,,5,0,15440,4112,1464
826,,4,1,15446,2880,1924
827,,15,1,15450,2664,4232
828,,4,1,15451,2664,2088
829,,15,0,15453,2872,4392
830,,2,0,15457,2560,4136
831,,3,0,15458,2560,2192
832,,14,1,15460,3280,4616
833,,3,1,15465,2576,2168
834,,4,1,15466,3000,1848
835,,14,0,15470,3976,4840
836,,5,0,15471,4048,1474
837,,3,0,15475,2456,2304
838,,2,3,15477,2120,3416
839,,5,1,15478,3616,1576
840,,15,0,15480,2888,4404
841,,14,0,15481,3832,4808
842,,3,0,15483,2200,2728
843,,2,2,15488,2192,3584
844,,14,1,15490,4072,4856
845,,14,0,15493,3896,4824
846,,4,1,15497,2812,1968
847,,15,1,15500,2688,4256
848,,4,1,15501,2688,2064
849,,3,0,15502,2440,2320
850,,15,0,15503,2844,4376
851,,5,0,15505,3168,1760
852,,2,1,15508,2272,3764
853,,3,1,15509,2272,2556
854,,14,1,15513,3448,4688
855,,5,0,15515,4090,1464
856,,15,1,15519,2960,4452
857,,14,0,15523,3960,4840
858,,4,0,15528,2764,2008
859,,5,1,15533,3184,1744
860,,5,2,15536,3288,1668
861,,5,0,15540,4026,1474
862,,5,0,15543,4080,1464
863,,14,0,15544,3816,4808
864,,2,1,15549,2344,3888
865,,3,1,15550,2344,2432
866,,14,0,15552,3880,4824
867,,2,0,15553,2448,4024
868,,2,2,15558,2496,4064
869,,14,0,15559,3668,4768
870,,2,0,15561,2216,3656
871,,2,0,15564,2280,3784
872,,3,0,15565,2280,2544
873,,3,1,15567,2160,2808
874,,15,0,15571,2860,4392
875,,5,0,15573,3666,1560
876,,14,1,15575,3376,4664
877,,2,0,15578,2460,4040
878,,5,0,15579,4016,1474
879,,15,0,15581,2764,4324
880,,4,1,15584,2952,1868
881,,14,0,15585,3944,4840
882,,5,2,15587,3448,1600
883,,2,3,15590,2120,3456
884,,3,2,15591,2136,2832
885,,14,0,15592,3716,4784
886,,2,0,15594,2472,4056
887,,3,0,15595,2472,2272
888,,14,0,15603,4216,4888
889,,14,1,15604,3568,4736
890,,5,1,15606,3592,1576
891,,3,0,15608,2136,2904
892,,15,0,15612,2872,4404
893,,5,0,15614,4058,1464
894,,5,0,15616,4208,1440
895,,3,0,15621,2456,2288
896,,14,0,15622,3800,4808
897,,5,0,15625,3656,1560
898,,14,0,15627,3864,4824
899,,4,1,15629,2832,1944
900,,2,0,15630,2216,3668
901,,2,0,15632,2544,4136
902,,3,0,15633,2544,2192
903,,14,1,15635,3256,4616
904,,2,0,15638,2328,3872
905,,3,0,15639,2328,2456
906,,14,1,15642,4024,4856
907,,3,0,15644,2440,2304
908,,3,2,15645,2488,2208
909,,15,2,15646,2724,4280
910,,14,0,15650,3928,4840
911,,5,0,15652,4048,1464
912,,5,0,15656,3994,1474
913,,14,1,15658,3424,4688
914,,4,1,15662,2976,1848
915,,3,0,15668,2184,2728
916,,15,0,15670,2824,4376
917,,4,2,15673,2720,1992
918,,14,0,15676,3848,4824
919,,4,2,15678,3048,1776
920,,15,1,15681,2640,4232
921,,4,1,15682,2640,2088
922,,2,0,15686,2448,4040
923,,4,1,15687,2852,1924
924,,5,0,15688,3640,1560
925,,3,3,15691,2176,2660
926,,15,0,15694,2844,4392
927,,2,1,15697,2552,4152
928,,3,1,15698,2552,2168
929,,14,0,15700,3912,4840
930,,3,0,15704,2160,2784
931,,15,0,15707,2860,4404
932,,15,1,15709,2936,4452
933,,5,0,15712,4026,1464
934,,2,0,15713,2460,4056
935,,15,2,15714,3008,4476
936,,14,1,15716,4000,4856
937,,15,0,15719,2764,4336
938,,2,3,15722,2120,3496
939,,14,1,15724,3352,4664
940,,5,1,15725,3568,1576
941,,14,1,15726,3544,4736
942,,4,1,15730,2664,2064
943,,5,1,15736,4184,1432
944,,5,0,15738,3168,1744
945,,2,0,15743,2472,4072
946,,3,0,15744,2472,2256
947,,2,0,15747,2264,3784
948,,3,0,15748,2264,2544
949,,2,0,15749,2200,3656
950,,14,1,15751,3472,4712
951,,5,0,15754,4016,1464
952,,14,0,15756,3832,4824
953,,3,0,15758,2456,2272
954,,15,2,15762,3128,4544
955,,14,0,15763,3896,4840
956,,2,1,15766,2248,3764
957,,3,0,15769,2160,2768
958,,2,0,15772,2376,3960
959,,3,0,15773,2376,2368
960,,5,0,15776,3624,1560
961,,15,0,15778,2812,4376
962,,4,1,15780,2928,1868
963,,3,0,15782,2440,2288
964,,2,0,15785,2528,4136
965,,3,0,15786,2528,2192
966,,3,1,15788,2176,2708
967,,14,1,15790,3232,4616
968,,4,1,15794,2812,1944
969,,14,1,15796,3400,4688
970,,2,0,15800,2312,3872
971,,3,0,15801,2312,2456
972,,14,1,15803,3976,4856
973,,5,2,15806,3248,1668
974,,3,0,15814,2144,2808
975,,2,1,15818,2320,3888
976,,3,1,15819,2320,2432
977,,14,0,15821,3816,4824
978,,14,0,15824,3668,4784
979,,5,0,15825,3994,1464
980,,5,2,15828,3408,1600
981,,14,0,15832,3880,4840
982,,2,0,15837,2448,4056
983,,3,0,15839,2160,2752
984,,4,1,15844,2952,1848
985,,15,0,15845,2844,4404
986,,5,1,15846,3544,1576
987,,14,1,15847,3520,4736
988,,5,0,15849,3984,1464
989,,2,3,15852,2320,3920
990,,3,3,15853,2320,2384
991,,5,0,15860,3608,1560
992,,2,0,15862,2460,4072
993,,2,3,15864,2120,3536
994,,4,1,15866,2832,1924
995,,3,0,15870,2144,2792
996,,3,0,15873,2392,2336
997,,15,0,15875,2824,4392
998,,14,0,15877,4216,4904
999,,3,1,15882,2160,2728
0,,5,1,15886,3184,1720
1,,14,0,15888,3800,4824
2,,14,1,15890,3448,4712
3,,14,1,15893,3952,4856
4,,3,0,15898,2472,2240
5,,14,0,15901,3864,4840
6,,2,2,15903,2264,3800
7,,3,2,15904,2264,2472
8,,5,0,15908,4208,1424
9,,3,0,15914,2456,2256
10,,3,0,15915,2364,2368
11,,17,2,15917,2072,3208
12,,5,0,15923,3968,1464
13,,15,1,15925,2912,4452
14,,5,0,15926,3920,1474
15,,15,1,15929,2616,4232
16,,4,1,15930,2616,2088
17,,2,0,15934,2248,3784
18,,3,0,15939,2440,2272
19,,2,0,15942,2184,3656
20,,14,1,15945,3376,4688
21,,2,1,15947,2528,4152
22,,3,1,15948,2528,2168
23,,2,0,15950,2512,4136
24,,3,0,15951,2512,2192
25,,5,0,15952,3592,1560
26,,2,0,15956,2360,3960
27,,14,1,15958,3208,4616
28,,15,1,15961,2640,4256
29,,4,1,15962,2640,2064
30,,14,0,15967,3784,4824
31,,14,0,15968,3848,4840
32,,5,0,15970,3168,1728
33,,5,0,15972,3952,1464
34,,14,1,15978,3928,4856
35,,15,2,15981,2688,4280
36,,5,0,15982,3904,1474
37,,2,0,15985,2296,3872
38,,3,0,15986,2296,2456
39,,15,0,15988,2812,4392
40,,4,1,15993,2904,1868
41,,5,1,15997,3520,1576
42,,17,2,15998,2072,3280
43,,2,0,15999,2448,4072
44,,14,1,16000,3496,4736
45,,2,0,16001,2184,3668
46,,4,2,16007,3008,1776
47,,3,1,16009,2136,2768
48,,3,0,16019,2392,2320
49,,4,2,16023,2684,1992
50,,2,0,16024,2460,4088
51,,14,0,16028,3832,4840
52,,14,0,16030,3768,4824
53,,15,0,16032,2824,4404
54,,14,1,16034,3424,4712
55,,5,0,16038,3936,1464
56,,5,0,16039,3576,1560
57,,3,0,16041,2144,2752
58,,15,1,16042,2752,4352
59,,2,3,16044,2120,3576
60,,15,2,16045,2968,4476
61,,5,0,16048,3888,1474
62,,2,0,16052,2472,4104
63,,3,0,16053,2472,2224
64,,4,1,16055,2812,1924
65,,4,1,16056,2928,1848
66,,2,1,16062,2224,3764
67,,3,1,16063,2224,2556
68,,3,0,16065,2456,2240
69,,15,2,16067,3088,4544
70,,14,1,16071,3904,4856
71,,5,2,16077,3368,1600
72,,3,0,16082,2440,2256
73,,5,2,16084,3208,1668
74,,17,3,16086,2040,3168
75,,18,3,16088,2040,3128
76,,2,1,16092,2296,3888
77,,3,1,16093,2296,2432
78,,3,0,16094,2348,2368
79,,5,0,16095,3718,1514
80,,2,3,16100,2176,3716
81,,3,3,16101,2176,2588
82,,5,0,16103,3920,1464
83,,14,0,16105,3668,4800
84,,14,0,16109,3816,4840
85,,14,1,16112,3352,4688
86,,14,2,16115,4174,4884
87,,14,0,16119,3752,4824
88,,18,3,16122,2040,3088
89,,3,0,16125,2144,2736
90,,5,0,16126,3872,1474
91,,5,2,16129,4144,1392
92,,2,0,16132,2232,3784
93,,2,0,16136,2496,4136
94,,3,0,16137,2496,2192
95,,4,0,16139,2764,1960
96,,5,0,16140,3592,1550
97,,4,2,16142,3128,1704
98,,15,1,16144,2888,4452
99,,5,0,16145,3560,1560
100,,2,3,16148,2528,4184
101,,3,3,16149,2528,2120
102,,2,0,16151,2168,3656
103,,17,2,16152,2072,3352
104,,5,1,16153,3496,1576
105,,14,1,16155,3184,4616
106,,2,0,16159,2344,3960
107,,14,1,16162,3472,4736
108,,15,0,16165,2812,4404
109,,18,3,16167,2040,3048
110,,2,0,16168,2448,4088
111,,14,1,16170,3232,4640
112,,2,0,16173,2392,4024
113,,3,0,16174,2392,2304
114,,5,0,16176,3904,1464
115,,15,1,16183,2592,4232
116,,4,1,16184,2592,2088
117,,14,1,16188,3880,4856
118,,2,0,16191,2280,3872
119,,3,0,16192,2280,2456
120,,14,0,16193,3800,4840
